32     480      -0.0434   -0.2602 6.400000e+000 9.600000e+001 -4.337105e-004 -2.601825e-003 
64     480      -0.0087   -0.3193 1.280000e+001 9.600000e+001 -8.683661e-005 -3.192675e-003 
96     480       0.0132   -0.3098 1.920000e+001 9.600000e+001 1.317855e-004 -3.097702e-003 
128    480       0.0954   -0.2475 2.560000e+001 9.600000e+001 9.542559e-004 -2.475116e-003 
160    480      -0.0302   -0.0969 3.200000e+001 9.600000e+001 -3.022474e-004 -9.686384e-004 
192    480      -0.0527   -0.0729 3.840000e+001 9.600000e+001 -5.273235e-004 -7.292072e-004 
224    480      -0.0504   -0.1517 4.480000e+001 9.600000e+001 -5.035881e-004 -1.516508e-003 
256    480      -0.0014   -0.2823 5.120000e+001 9.600000e+001 -1.392700e-005 -2.823321e-003 
288    480      -0.0249   -0.2958 5.760000e+001 9.600000e+001 -2.486610e-004 -2.957589e-003 
320    480       0.1577   -0.2905 6.400000e+001 9.600000e+001 1.576518e-003 -2.904528e-003 
352    480       0.3113   -0.2916 7.040000e+001 9.600000e+001 3.112990e-003 -2.916355e-003 
384    480       0.0195   -0.3025 7.680000e+001 9.600000e+001 1.945983e-004 -3.024531e-003 
416    480      -0.0038   -0.2789 8.320000e+001 9.600000e+001 -3.800103e-005 -2.788530e-003 
448    480       0.0289   -0.2193 8.960000e+001 9.600000e+001 2.890902e-004 -2.193438e-003 
480    480      -0.0020    0.1942 9.600000e+001 9.600000e+001 -1.964612e-005 1.941851e-003 
32     448      -0.0556   -0.1326 6.400000e+000 8.960000e+001 -5.555629e-004 -1.325554e-003 
64     448      -0.1766   -0.2274 1.280000e+001 8.960000e+001 -1.765857e-003 -2.274153e-003 
96     448      -0.0473   -0.0691 1.920000e+001 8.960000e+001 -4.731585e-004 -6.905811e-004 
128    448      -0.0198   -0.0246 2.560000e+001 8.960000e+001 -1.977586e-004 -2.461916e-004 
160    448      -0.0118   -0.0348 3.200000e+001 8.960000e+001 -1.176775e-004 -3.483183e-004 
192    448      -0.0715   -0.0197 3.840000e+001 8.960000e+001 -7.147690e-004 -1.973951e-004 
224    448      -0.0429   -0.0116 4.480000e+001 8.960000e+001 -4.286811e-004 -1.157955e-004 
256    448       0.0055   -0.0366 5.120000e+001 8.960000e+001 5.465260e-005 -3.664401e-004 
288    448       0.0142   -0.1603 5.760000e+001 8.960000e+001 1.417741e-004 -1.603210e-003 
320    448       0.0360   -0.2009 6.400000e+001 8.960000e+001 3.597848e-004 -2.009039e-003 
352    448       0.0767   -0.1511 7.040000e+001 8.960000e+001 7.670877e-004 -1.511408e-003 
384    448      -0.0501   -0.3026 7.680000e+001 8.960000e+001 -5.005144e-004 -3.025565e-003 
416    448      -0.0355   -0.0962 8.320000e+001 8.960000e+001 -3.550195e-004 -9.624286e-004 
448    448      -0.0107   -0.0222 8.960000e+001 8.960000e+001 -1.070451e-004 -2.216553e-004 
480    448      -0.0502   -0.0214 9.600000e+001 8.960000e+001 -5.020490e-004 -2.136709e-004 
32     416       0.0080   -0.0358 6.400000e+000 8.320000e+001 8.035532e-005 -3.582034e-004 
64     416      -0.0793   -0.0672 1.280000e+001 8.320000e+001 -7.929967e-004 -6.716150e-004 
96     416      -0.0649   -0.0682 1.920000e+001 8.320000e+001 -6.492143e-004 -6.816227e-004 
128    416      -0.0639   -0.0989 2.560000e+001 8.320000e+001 -6.393572e-004 -9.885849e-004 
160    416      -0.0294   -0.2093 3.200000e+001 8.320000e+001 -2.942279e-004 -2.092925e-003 
192    416       0.0026   -0.0102 3.840000e+001 8.320000e+001 2.590857e-005 -1.018253e-004 
224    416       0.0004    0.0118 4.480000e+001 8.320000e+001 3.963297e-006 1.179054e-004 
256    416      -0.1015   -0.1129 5.120000e+001 8.320000e+001 -1.015005e-003 -1.128916e-003 
288    416      -0.0635   -0.3857 5.760000e+001 8.320000e+001 -6.348320e-004 -3.857292e-003 
320    416       0.0733   -0.3862 6.400000e+001 8.320000e+001 7.333333e-004 -3.862310e-003 
352    416      -0.0216   -0.1340 7.040000e+001 8.320000e+001 -2.164220e-004 -1.339941e-003 
384    416      -0.0063   -0.3938 7.680000e+001 8.320000e+001 -6.342405e-005 -3.937661e-003 
416    416      -0.0756   -0.3401 8.320000e+001 8.320000e+001 -7.555979e-004 -3.401178e-003 
448    416      -0.0826   -0.2418 8.960000e+001 8.320000e+001 -8.264548e-004 -2.417599e-003 
480    416      -0.2462   -0.1995 9.600000e+001 8.320000e+001 -2.461702e-003 -1.995401e-003 
32     384      -0.0413   -0.0232 6.400000e+000 7.680000e+001 -4.134796e-004 -2.319146e-004 
64     384       0.0203   -0.0323 1.280000e+001 7.680000e+001 2.025101e-004 -3.230168e-004 
96     384      -0.0116   -0.0385 1.920000e+001 7.680000e+001 -1.158949e-004 -3.854773e-004 
128    384      -0.1376   -0.2297 2.560000e+001 7.680000e+001 -1.375676e-003 -2.296642e-003 
160    384      -0.1389   -0.2555 3.200000e+001 7.680000e+001 -1.389091e-003 -2.554581e-003 
192    384      -0.0111   -0.0566 3.840000e+001 7.680000e+001 -1.111974e-004 -5.656098e-004 
224    384      -0.0016    0.0159 4.480000e+001 7.680000e+001 -1.598933e-005 1.585053e-004 
256    384      -0.0779   -0.1059 5.120000e+001 7.680000e+001 -7.785885e-004 -1.059272e-003 
288    384      -0.0645   -0.3270 5.760000e+001 7.680000e+001 -6.448724e-004 -3.270037e-003 
320    384       0.0500   -0.4332 6.400000e+001 7.680000e+001 4.998699e-004 -4.331603e-003 
352    384      -0.1900   -0.2938 7.040000e+001 7.680000e+001 -1.900044e-003 -2.938293e-003 
384    384      -0.2449   -0.6942 7.680000e+001 7.680000e+001 -2.449489e-003 -6.941511e-003 
416    384      -0.1134   -0.5889 8.320000e+001 7.680000e+001 -1.134147e-003 -5.889210e-003 
448    384      -0.0719   -0.2644 8.960000e+001 7.680000e+001 -7.192917e-004 -2.643579e-003 
480    384      -0.1996   -0.0640 9.600000e+001 7.680000e+001 -1.996242e-003 -6.403279e-004 
32     352      -0.2259   -0.1314 6.400000e+000 7.040000e+001 -2.258930e-003 -1.313729e-003 
64     352      -0.0701   -0.0491 1.280000e+001 7.040000e+001 -7.011140e-004 -4.907257e-004 
96     352       0.0146   -0.0421 1.920000e+001 7.040000e+001 1.456326e-004 -4.214943e-004 
128    352      -0.1837   -0.1049 2.560000e+001 7.040000e+001 -1.836975e-003 -1.048515e-003 
160    352      -0.1794   -0.1226 3.200000e+001 7.040000e+001 -1.793784e-003 -1.225655e-003 
192    352      -0.0722   -0.1178 3.840000e+001 7.040000e+001 -7.217261e-004 -1.177675e-003 
224    352      -0.0190   -0.0170 4.480000e+001 7.040000e+001 -1.901843e-004 -1.702826e-004 
256    352       0.0005    0.0472 5.120000e+001 7.040000e+001 5.161573e-006 4.721776e-004 
288    352      -0.0024   -0.0031 5.760000e+001 7.040000e+001 -2.380936e-005 -3.111487e-005 
320    352      -0.0455   -0.1667 6.400000e+001 7.040000e+001 -4.552938e-004 -1.666575e-003 
352    352      -0.2878   -0.4199 7.040000e+001 7.040000e+001 -2.878161e-003 -4.199032e-003 
384    352      -0.4201   -0.6024 7.680000e+001 7.040000e+001 -4.200635e-003 -6.024326e-003 
416    352      -0.0987   -0.4534 8.320000e+001 7.040000e+001 -9.870151e-004 -4.533823e-003 
448    352      -0.0276   -0.1939 8.960000e+001 7.040000e+001 -2.763609e-004 -1.939348e-003 
480    352      -0.1957   -0.0732 9.600000e+001 7.040000e+001 -1.957161e-003 -7.319568e-004 
32     320      -0.2037   -0.0605 6.400000e+000 6.400000e+001 -2.037342e-003 -6.046402e-004 
64     320       0.0131    0.0027 1.280000e+001 6.400000e+001 1.305852e-004 2.706925e-005 
96     320       0.0086    0.0146 1.920000e+001 6.400000e+001 8.570899e-005 1.455705e-004 
128    320      -0.1622   -0.1175 2.560000e+001 6.400000e+001 -1.622261e-003 -1.174723e-003 
160    320      -0.2282   -0.1240 3.200000e+001 6.400000e+001 -2.281509e-003 -1.239560e-003 
192    320      -0.2660   -0.0929 3.840000e+001 6.400000e+001 -2.660067e-003 -9.290922e-004 
224    320      -0.0489   -0.0492 4.480000e+001 6.400000e+001 -4.891140e-004 -4.916621e-004 
256    320      -0.0237    0.0539 5.120000e+001 6.400000e+001 -2.370178e-004 5.390717e-004 
288    320      -0.0345    0.0434 5.760000e+001 6.400000e+001 -3.447037e-004 4.342252e-004 
320    320      -0.1173   -0.1913 6.400000e+001 6.400000e+001 -1.173313e-003 -1.913072e-003 
352    320      -0.1643   -0.2943 7.040000e+001 6.400000e+001 -1.643492e-003 -2.943477e-003 
384    320      -0.1300   -0.2344 7.680000e+001 6.400000e+001 -1.300234e-003 -2.343859e-003 
416    320      -0.0410   -0.1566 8.320000e+001 6.400000e+001 -4.101165e-004 -1.565659e-003 
448    320      -0.0526   -0.1259 8.960000e+001 6.400000e+001 -5.261476e-004 -1.258595e-003 
480    320      -0.1018   -0.1535 9.600000e+001 6.400000e+001 -1.018020e-003 -1.534555e-003 
32     288       0.2441   -0.1719 6.400000e+000 5.760000e+001 2.441065e-003 -1.719391e-003 
64     288      -0.0043    0.0064 1.280000e+001 5.760000e+001 -4.255380e-005 6.379511e-005 
96     288      -0.0625   -0.2983 1.920000e+001 5.760000e+001 -6.254234e-004 -2.982603e-003 
128    288      -0.2936   -0.3651 2.560000e+001 5.760000e+001 -2.935744e-003 -3.650515e-003 
160    288      -0.4385   -0.2299 3.200000e+001 5.760000e+001 -4.384754e-003 -2.298716e-003 
192    288      -0.4001   -0.1307 3.840000e+001 5.760000e+001 -4.000630e-003 -1.306577e-003 
224    288      -0.1738   -0.0653 4.480000e+001 5.760000e+001 -1.737829e-003 -6.530128e-004 
256    288      -0.0475   -0.0536 5.120000e+001 5.760000e+001 -4.745463e-004 -5.361126e-004 
288    288      -0.0336   -0.0771 5.760000e+001 5.760000e+001 -3.355955e-004 -7.711064e-004 
320    288      -0.0732   -0.0912 6.400000e+001 5.760000e+001 -7.319027e-004 -9.120925e-004 
352    288      -0.1649   -0.2258 7.040000e+001 5.760000e+001 -1.649144e-003 -2.258270e-003 
384    288      -0.0512   -0.1269 7.680000e+001 5.760000e+001 -5.123608e-004 -1.269472e-003 
416    288      -0.0030   -0.0650 8.320000e+001 5.760000e+001 -2.986301e-005 -6.495047e-004 
448    288       0.0188   -0.0809 8.960000e+001 5.760000e+001 1.876406e-004 -8.089700e-004 
480    288       0.0179   -0.0940 9.600000e+001 5.760000e+001 1.793579e-004 -9.401624e-004 
32     256       0.1769   -0.2465 6.400000e+000 5.120000e+001 1.769285e-003 -2.465348e-003 
64     256      -0.0314   -0.0010 1.280000e+001 5.120000e+001 -3.141518e-004 -9.847180e-006 
96     256      -0.0200   -0.1021 1.920000e+001 5.120000e+001 -2.002761e-004 -1.021496e-003 
128    256      -0.1479   -0.1536 2.560000e+001 5.120000e+001 -1.479270e-003 -1.535827e-003 
160    256      -0.4518   -0.0549 3.200000e+001 5.120000e+001 -4.518188e-003 -5.489718e-004 
192    256      -0.1754   -0.0543 3.840000e+001 5.120000e+001 -1.754113e-003 -5.431915e-004 
224    256      -0.0940   -0.1235 4.480000e+001 5.120000e+001 -9.395235e-004 -1.234586e-003 
256    256      -0.0457   -0.2244 5.120000e+001 5.120000e+001 -4.572745e-004 -2.243785e-003 
288    256       0.0174   -0.1789 5.760000e+001 5.120000e+001 1.736986e-004 -1.788673e-003 
320    256      -0.0523   -0.1121 6.400000e+001 5.120000e+001 -5.234106e-004 -1.120716e-003 
352    256      -0.1505   -0.2310 7.040000e+001 5.120000e+001 -1.504939e-003 -2.309939e-003 
384    256      -0.0418   -0.0891 7.680000e+001 5.120000e+001 -4.181750e-004 -8.907575e-004 
416    256       0.0066   -0.0386 8.320000e+001 5.120000e+001 6.597512e-005 -3.860241e-004 
448    256       0.1147   -0.1142 8.960000e+001 5.120000e+001 1.147305e-003 -1.142143e-003 
480    256       0.0764   -0.3684 9.600000e+001 5.120000e+001 7.636061e-004 -3.683579e-003 
32     224      -0.0853   -0.0993 6.400000e+000 4.480000e+001 -8.526831e-004 -9.932706e-004 
64     224       0.0181   -0.0785 1.280000e+001 4.480000e+001 1.807170e-004 -7.854200e-004 
96     224       0.0412   -0.0419 1.920000e+001 4.480000e+001 4.117859e-004 -4.192564e-004 
128    224       0.0252   -0.0159 2.560000e+001 4.480000e+001 2.520389e-004 -1.594036e-004 
160    224      -0.0070   -0.0357 3.200000e+001 4.480000e+001 -7.001768e-005 -3.572285e-004 
192    224      -0.0344   -0.0108 3.840000e+001 4.480000e+001 -3.443737e-004 -1.082918e-004 
224    224      -0.0125   -0.0270 4.480000e+001 4.480000e+001 -1.250393e-004 -2.695774e-004 
256    224      -0.0181   -0.0620 5.120000e+001 4.480000e+001 -1.807774e-004 -6.198896e-004 
288    224       0.0608   -0.0993 5.760000e+001 4.480000e+001 6.075607e-004 -9.925220e-004 
320    224      -0.0408   -0.0925 6.400000e+001 4.480000e+001 -4.075010e-004 -9.248243e-004 
352    224      -0.0828   -0.0372 7.040000e+001 4.480000e+001 -8.275438e-004 -3.715406e-004 
384    224       0.0015   -0.0161 7.680000e+001 4.480000e+001 1.516977e-005 -1.610159e-004 
416    224      -0.0097   -0.0283 8.320000e+001 4.480000e+001 -9.654727e-005 -2.827279e-004 
448    224      -0.0049   -0.1098 8.960000e+001 4.480000e+001 -4.941273e-005 -1.098216e-003 
480    224      -0.0237   -0.2009 9.600000e+001 4.480000e+001 -2.372959e-004 -2.008778e-003 
32     192       0.0111   -0.2320 6.400000e+000 3.840000e+001 1.108043e-004 -2.320226e-003 
64     192       0.2593   -0.1913 1.280000e+001 3.840000e+001 2.592683e-003 -1.912620e-003 
96     192       0.2502   -0.1709 1.920000e+001 3.840000e+001 2.501737e-003 -1.708501e-003 
128    192       0.4114   -0.2098 2.560000e+001 3.840000e+001 4.114133e-003 -2.097755e-003 
160    192      -0.0101   -0.1319 3.200000e+001 3.840000e+001 -1.011242e-004 -1.319400e-003 
192    192      -0.0268   -0.0229 3.840000e+001 3.840000e+001 -2.679819e-004 -2.289625e-004 
224    192       0.0008   -0.0016 4.480000e+001 3.840000e+001 8.391864e-006 -1.598662e-005 
256    192      -0.0127   -0.0047 5.120000e+001 3.840000e+001 -1.267836e-004 -4.743645e-005 
288    192       0.0166   -0.0180 5.760000e+001 3.840000e+001 1.655725e-004 -1.799752e-004 
320    192       0.0100   -0.0248 6.400000e+001 3.840000e+001 1.000773e-004 -2.478525e-004 
352    192      -0.0030    0.0038 7.040000e+001 3.840000e+001 -3.044571e-005 3.845582e-005 
384    192      -0.0196    0.0241 7.680000e+001 3.840000e+001 -1.955942e-004 2.411828e-004 
416    192      -0.0609   -0.0763 8.320000e+001 3.840000e+001 -6.085556e-004 -7.633932e-004 
448    192      -0.0275   -0.0877 8.960000e+001 3.840000e+001 -2.749824e-004 -8.773073e-004 
480    192      -0.0137   -0.0302 9.600000e+001 3.840000e+001 -1.373246e-004 -3.017603e-004 
32     160      -0.0106   -0.1679 6.400000e+000 3.200000e+001 -1.060521e-004 -1.678721e-003 
64     160       0.1754   -0.1779 1.280000e+001 3.200000e+001 1.753531e-003 -1.779421e-003 
96     160       0.4282   -0.5609 1.920000e+001 3.200000e+001 4.281998e-003 -5.608511e-003 
128    160       0.6779   -0.6798 2.560000e+001 3.200000e+001 6.779277e-003 -6.797596e-003 
160    160       0.1819   -0.4309 3.200000e+001 3.200000e+001 1.819432e-003 -4.308848e-003 
192    160      -0.0427   -0.2683 3.840000e+001 3.200000e+001 -4.265419e-004 -2.683391e-003 
224    160       0.0326   -0.0862 4.480000e+001 3.200000e+001 3.261656e-004 -8.616092e-004 
256    160       0.0407   -0.0018 5.120000e+001 3.200000e+001 4.072132e-004 -1.807710e-005 
288    160       0.0136   -0.0372 5.760000e+001 3.200000e+001 1.355292e-004 -3.716984e-004 
320    160       0.0087   -0.0196 6.400000e+001 3.200000e+001 8.733406e-005 -1.956038e-004 
352    160      -0.0275    0.0362 7.040000e+001 3.200000e+001 -2.745342e-004 3.615898e-004 
384    160      -0.0557   -0.0109 7.680000e+001 3.200000e+001 -5.570512e-004 -1.088634e-004 
416    160      -0.0623   -0.0685 8.320000e+001 3.200000e+001 -6.231495e-004 -6.846820e-004 
448    160      -0.0281   -0.2995 8.960000e+001 3.200000e+001 -2.810062e-004 -2.995164e-003 
480    160       0.0049   -0.0398 9.600000e+001 3.200000e+001 4.901920e-005 -3.976087e-004 
32     128       0.2027   -0.1560 6.400000e+000 2.560000e+001 2.026685e-003 -1.559525e-003 
64     128       0.0983   -0.1807 1.280000e+001 2.560000e+001 9.825284e-004 -1.807473e-003 
96     128       0.1520   -0.3610 1.920000e+001 2.560000e+001 1.520120e-003 -3.609740e-003 
128    128       0.3549   -0.7214 2.560000e+001 2.560000e+001 3.549258e-003 -7.214062e-003 
160    128       0.8706   -2.5601 3.200000e+001 2.560000e+001 8.705939e-003 -2.560115e-002 
192    128       0.0448   -1.0915 3.840000e+001 2.560000e+001 4.480759e-004 -1.091542e-002 
224    128       0.0700   -0.6894 4.480000e+001 2.560000e+001 6.997776e-004 -6.893558e-003 
256    128       0.1367   -0.3684 5.120000e+001 2.560000e+001 1.366938e-003 -3.683763e-003 
288    128       0.0038   -0.1043 5.760000e+001 2.560000e+001 3.793287e-005 -1.043355e-003 
320    128       0.0035    0.0007 6.400000e+001 2.560000e+001 3.489121e-005 7.390907e-006 
352    128      -0.0499    0.0225 7.040000e+001 2.560000e+001 -4.990905e-004 2.247117e-004 
384    128      -0.0599   -0.0302 7.680000e+001 2.560000e+001 -5.993114e-004 -3.023510e-004 
416    128      -0.0550   -0.0728 8.320000e+001 2.560000e+001 -5.499537e-004 -7.275472e-004 
448    128      -0.0192   -0.1652 8.960000e+001 2.560000e+001 -1.915433e-004 -1.652464e-003 
480    128       0.0344   -0.0645 9.600000e+001 2.560000e+001 3.437768e-004 -6.451209e-004 
32     96        0.0666   -0.0640 6.400000e+000 1.920000e+001 6.663169e-004 -6.395034e-004 
64     96        0.0386   -0.1223 1.280000e+001 1.920000e+001 3.859336e-004 -1.222677e-003 
96     96        0.1044   -0.1297 1.920000e+001 1.920000e+001 1.044496e-003 -1.297248e-003 
128    96        0.2430   -0.3879 2.560000e+001 1.920000e+001 2.430319e-003 -3.879137e-003 
160    96        0.3052   -0.4152 3.200000e+001 1.920000e+001 3.051658e-003 -4.152462e-003 
192    96       -0.2066   -1.0785 3.840000e+001 1.920000e+001 -2.066194e-003 -1.078519e-002 
224    96       -0.3189   -0.8861 4.480000e+001 1.920000e+001 -3.188855e-003 -8.861379e-003 
256    96       -0.0730   -0.2470 5.120000e+001 1.920000e+001 -7.302950e-004 -2.469861e-003 
288    96       -0.0932   -0.0669 5.760000e+001 1.920000e+001 -9.316765e-004 -6.686524e-004 
320    96        0.0054   -0.1931 6.400000e+001 1.920000e+001 5.377799e-005 -1.931181e-003 
352    96       -0.0250   -0.1838 7.040000e+001 1.920000e+001 -2.495308e-004 -1.838004e-003 
384    96       -0.0973   -0.1080 7.680000e+001 1.920000e+001 -9.728378e-004 -1.080384e-003 
416    96       -0.0723   -0.0490 8.320000e+001 1.920000e+001 -7.232747e-004 -4.899385e-004 
448    96       -0.0084   -0.0543 8.960000e+001 1.920000e+001 -8.406423e-005 -5.431878e-004 
480    96        0.0149   -0.0542 9.600000e+001 1.920000e+001 1.489322e-004 -5.421647e-004 
32     64       -0.0167   -0.0105 6.400000e+000 1.280000e+001 -1.668749e-004 -1.053731e-004 
64     64       -0.0100   -0.0193 1.280000e+001 1.280000e+001 -9.989431e-005 -1.927964e-004 
96     64        0.0810   -0.1799 1.920000e+001 1.280000e+001 8.100976e-004 -1.799232e-003 
128    64       -0.0849   -0.4249 2.560000e+001 1.280000e+001 -8.492109e-004 -4.248796e-003 
160    64       -0.3397   -0.2635 3.200000e+001 1.280000e+001 -3.397436e-003 -2.634564e-003 
192    64       -0.1916   -0.2480 3.840000e+001 1.280000e+001 -1.915849e-003 -2.480254e-003 
224    64       -0.3504   -0.1334 4.480000e+001 1.280000e+001 -3.504359e-003 -1.333639e-003 
256    64       -0.4320    0.2419 5.120000e+001 1.280000e+001 -4.320423e-003 2.418685e-003 
288    64       -0.4956    0.1112 5.760000e+001 1.280000e+001 -4.956354e-003 1.112386e-003 
320    64       -0.1546   -0.3465 6.400000e+001 1.280000e+001 -1.545661e-003 -3.464974e-003 
352    64       -0.2631   -0.7275 7.040000e+001 1.280000e+001 -2.631166e-003 -7.275161e-003 
384    64       -0.1854   -0.5923 7.680000e+001 1.280000e+001 -1.854368e-003 -5.923259e-003 
416    64       -0.0608   -0.0839 8.320000e+001 1.280000e+001 -6.082119e-004 -8.389966e-004 
448    64       -0.0570   -0.0353 8.960000e+001 1.280000e+001 -5.698638e-004 -3.531753e-004 
480    64        0.0704   -0.0734 9.600000e+001 1.280000e+001 7.038711e-004 -7.340599e-004 
32     32       -0.0188   -0.0180 6.400000e+000 6.400000e+000 -1.876247e-004 -1.803638e-004 
64     32       -0.0054    0.0226 1.280000e+001 6.400000e+000 -5.400261e-005 2.256224e-004 
96     32       -0.0399    0.0053 1.920000e+001 6.400000e+000 -3.988955e-004 5.313804e-005 
128    32       -0.1770   -0.1879 2.560000e+001 6.400000e+000 -1.769836e-003 -1.878789e-003 
160    32       -0.2599   -0.1589 3.200000e+001 6.400000e+000 -2.598744e-003 -1.589338e-003 
192    32        0.0547    0.0133 3.840000e+001 6.400000e+000 5.472138e-004 1.332631e-004 
224    32       -0.0051    0.0970 4.480000e+001 6.400000e+000 -5.057312e-005 9.698197e-004 
256    32       -0.5879    0.1746 5.120000e+001 6.400000e+000 -5.878669e-003 1.745623e-003 
288    32       -0.5802    0.3297 5.760000e+001 6.400000e+000 -5.801689e-003 3.297285e-003 
320    32       -0.5866   -0.4101 6.400000e+001 6.400000e+000 -5.866171e-003 -4.101111e-003 
352    32       -0.6642   -0.5537 7.040000e+001 6.400000e+000 -6.641796e-003 -5.537036e-003 
384    32       -0.2160   -0.6271 7.680000e+001 6.400000e+000 -2.159995e-003 -6.271485e-003 
