32     480      -0.1688   -0.3601 6.400000e+000 9.600000e+001 -1.688480e-003 -3.601392e-003 
64     480      -0.1849   -0.3245 1.280000e+001 9.600000e+001 -1.848609e-003 -3.245255e-003 
96     480       0.1529   -0.3093 1.920000e+001 9.600000e+001 1.529256e-003 -3.093476e-003 
128    480       0.0351   -0.2330 2.560000e+001 9.600000e+001 3.513337e-004 -2.329696e-003 
160    480       0.0087    0.2767 3.200000e+001 9.600000e+001 8.735681e-005 2.766631e-003 
192    480      -0.1000   -0.3015 3.840000e+001 9.600000e+001 -1.000441e-003 -3.014974e-003 
224    480      -0.0913   -0.3087 4.480000e+001 9.600000e+001 -9.133265e-004 -3.086903e-003 
256    480       0.0964   -0.3426 5.120000e+001 9.600000e+001 9.637327e-004 -3.426068e-003 
288    480       0.1487   -0.4264 5.760000e+001 9.600000e+001 1.486697e-003 -4.264409e-003 
320    480       0.0020   -0.4543 6.400000e+001 9.600000e+001 2.035625e-005 -4.543440e-003 
352    480       0.0378   -0.3726 7.040000e+001 9.600000e+001 3.778947e-004 -3.725929e-003 
384    480       0.2104   -0.3024 7.680000e+001 9.600000e+001 2.103986e-003 -3.023530e-003 
416    480       0.0630   -0.3386 8.320000e+001 9.600000e+001 6.304518e-004 -3.385983e-003 
448    480      -0.2916   -0.3306 8.960000e+001 9.600000e+001 -2.915605e-003 -3.305799e-003 
480    480       0.2846   -0.2052 9.600000e+001 9.600000e+001 2.845803e-003 -2.052213e-003 
32     448      -0.1232   -0.3361 6.400000e+000 8.960000e+001 -1.232232e-003 -3.361064e-003 
64     448      -0.0162   -0.2163 1.280000e+001 8.960000e+001 -1.624479e-004 -2.162681e-003 
96     448       0.1310   -0.1463 1.920000e+001 8.960000e+001 1.310186e-003 -1.463308e-003 
128    448       0.0474   -0.2028 2.560000e+001 8.960000e+001 4.736508e-004 -2.027652e-003 
160    448      -0.0100    0.0490 3.200000e+001 8.960000e+001 -9.969065e-005 4.903680e-004 
192    448      -0.0295   -0.2183 3.840000e+001 8.960000e+001 -2.948702e-004 -2.182838e-003 
224    448      -0.0150   -0.0288 4.480000e+001 8.960000e+001 -1.502125e-004 -2.882087e-004 
256    448       0.0467   -0.0098 5.120000e+001 8.960000e+001 4.673414e-004 -9.791199e-005 
288    448       0.0219   -0.2394 5.760000e+001 8.960000e+001 2.186058e-004 -2.393987e-003 
320    448      -0.0858   -0.2864 6.400000e+001 8.960000e+001 -8.576849e-004 -2.863897e-003 
352    448      -0.0816   -0.2373 7.040000e+001 8.960000e+001 -8.164549e-004 -2.373131e-003 
384    448       0.2530   -0.5146 7.680000e+001 8.960000e+001 2.530377e-003 -5.146296e-003 
